s_State,s_Volume,s_state_id,s_lat,s_lon,e_locality,e_locality_id,e_lat,e_lon,e_Volume
Aj Jazirah,65,SD15,14.589485,33.27362,Al Hasahisa,SD15034,14.78013,32.925545,1220
Khartoum,40610,SD01,15.851318,32.843002,Al Hasahisa,SD15034,14.78013,32.925545,4324
Aj Jazirah,65,SD15,14.589485,33.27362,Al Kamlin,SD15035,15.128601,32.940258,4739
Khartoum,40610,SD01,15.851318,32.843002,Al Kamlin,SD15035,15.128601,32.940258,51185
Aj Jazirah,65,SD15,14.589485,33.27362,Al Manaqil,SD15036,14.132764,32.934234,9348
Blue Nile,,SD08,12.43421673,34.35317275,Al Manaqil,SD15036,14.132764,32.934234,40
Khartoum,40610,SD01,15.851318,32.843002,Al Manaqil,SD15036,14.132764,32.934234,31835
Sennar,30,SD14,12.907198,34.042836,Al Manaqil,SD15036,14.132764,32.934234,355
White Nile,1232,SD09,13.359391,32.316944,Al Manaqil,SD15036,14.132764,32.934234,2307
Aj Jazirah,65,SD15,14.589485,33.27362,Al Qurashi,SD15037,14.305408,32.63886,6260
Khartoum,40610,SD01,15.851318,32.843002,Al Qurashi,SD15037,14.305408,32.63886,14840
North Kordofan,3910,SD13,14.847728,29.761701,Al Qurashi,SD15037,14.305408,32.63886,285
Sennar,30,SD14,12.907198,34.042836,Al Qurashi,SD15037,14.305408,32.63886,150
South Darfur,2250,SD03,11.00282,24.420469,Al Qurashi,SD15037,14.305408,32.63886,40
White Nile,1232,SD09,13.359391,32.316944,Al Qurashi,SD15037,14.305408,32.63886,111000
Khartoum,40610,SD01,15.851318,32.843002,Janub Al Jazirah,SD15031,14.145362,33.421643,1750
Blue Nile,,SD08,12.43421673,34.35317275,Medani Al Kubra,SD15030,14.335648,33.607358,135
Khartoum,40610,SD01,12.43421673,34.35317275,Medani Al Kubra,SD15030,14.335648,33.607358,3300
Aj Jazirah,65,SD15,12.43421673,34.35317275,Sharg Al Jazirah,SD15033,15.016972,33.602456,580
Khartoum,40610,SD01,12.43421673,34.35317275,Sharg Al Jazirah,SD15033,15.016972,33.602456,175
Aj Jazirah,65,SD15,12.43421673,34.35317275,Um Algura,SD15032,14.49061,33.907755,2588
Khartoum,40610,SD01,12.43421673,34.35317275,Um Algura,SD15032,14.49061,33.907755,3284
Aj Jazirah,65,SD15,12.43421673,34.35317275,Al Kurmuk,SD08106,10.526217,34.112256,125
Blue Nile,,SD08,12.43421673,34.35317275,Al Kurmuk,SD08106,10.526217,34.112256,21262
Khartoum,40610,SD01,12.43421673,34.35317275,Al Kurmuk,SD08106,10.526217,34.112256,70
Sennar,30,SD14,12.43421673,34.35317275,Al Kurmuk,SD08106,10.526217,34.112256,2118
Aj Jazirah,65,SD15,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,6703
Blue Nile,,SD08,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,18383
Central Darfur,900,SD06,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,59
Gedaref,,SD12,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,25
Khartoum,40610,SD01,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,25722
North Kordofan,3910,SD13,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,100
River Nile,,SD16,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,55
Sennar,30,SD14,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,12513
South Darfur,2250,SD03,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,105
South Kordofan,645,SD07,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,420
West Darfur,20855,SD04,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,205
White Nile,1232,SD09,12.43421673,34.35317275,Ar Rusayris,SD08107,12.164843,34.581526,165
Aj Jazirah,65,SD15,12.43421673,34.35317275,At Tadamon - BN,SD08108,11.663392,33.640707,593
Blue Nile,,SD08,12.43421673,34.35317275,At Tadamon - BN,SD08108,11.663392,33.640707,16332
Khartoum,40610,SD01,12.43421673,34.35317275,At Tadamon - BN,SD08108,11.663392,33.640707,3580
Sennar,30,SD14,12.43421673,34.35317275,At Tadamon - BN,SD08108,11.663392,33.640707,785
South Kordofan,645,SD07,12.43421673,34.35317275,At Tadamon - BN,SD08108,11.663392,33.640707,170
White Nile,1232,SD09,12.43421673,34.35317275,At Tadamon - BN,SD08108,11.663392,33.640707,15
Aj Jazirah,65,SD15,12.43421673,34.35317275,Baw,SD08104,11.133073,33.800953,3159
Blue Nile,,SD08,12.43421673,34.35317275,Baw,SD08104,11.133073,33.800953,85603
Khartoum,40610,SD01,12.43421673,34.35317275,Baw,SD08104,11.133073,33.800953,8231
Sennar,30,SD14,12.43421673,34.35317275,Baw,SD08104,11.133073,33.800953,2605
South Darfur,2250,SD03,12.43421673,34.35317275,Baw,SD08104,11.133073,33.800953,80
Aj Jazirah,65,SD15,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,22005
Blue Nile,,SD08,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,33264
Khartoum,40610,SD01,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,78286
North Darfur,330,SD02,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,105
North Kordofan,3910,SD13,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,720
Sennar,30,SD14,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,25014
South Darfur,2250,SD03,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,475
South Kordofan,645,SD07,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,270
West Darfur,20855,SD04,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,45
White Nile,1232,SD09,12.43421673,34.35317275,Ed Damazine,SD08105,12.079783,34.23656,160
Aj Jazirah,65,SD15,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,1895
Blue Nile,,SD08,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,42790
Gedaref,,SD12,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,110
Khartoum,40610,SD01,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,1660
North Kordofan,3910,SD13,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,50
Sennar,30,SD14,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,440
South Kordofan,645,SD07,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,65
White Nile,1232,SD09,12.43421673,34.35317275,Geisan,SD08109,11.175661,34.666003,70
Aj Jazirah,65,SD15,12.43421673,34.35317275,Wad Al Mahi,SD08110,11.607414,34.782122,60
Blue Nile,,SD08,12.43421673,34.35317275,Wad Al Mahi,SD08110,11.607414,34.782122,7615
Khartoum,40610,SD01,12.43421673,34.35317275,Wad Al Mahi,SD08110,11.607414,34.782122,3776
Sennar,30,SD14,12.43421673,34.35317275,Wad Al Mahi,SD08110,11.607414,34.782122,375
White Nile,1232,SD09,12.43421673,34.35317275,Wad Al Mahi,SD08110,11.607414,34.782122,10
Central Darfur,900,SD06,12.43421673,34.35317275,Azum,SD06110,12.882062,23.02057,11155
North Darfur,330,SD02,12.43421673,34.35317275,Azum,SD06110,12.882062,23.02057,145
West Darfur,20855,SD04,12.43421673,34.35317275,Azum,SD06110,12.882062,23.02057,58800
Central Darfur,900,SD06,12.43421673,34.35317275,Bendasi,SD06112,#N/A,#N/A,32090
Khartoum,40610,SD01,12.43421673,34.35317275,Bendasi,SD06112,#N/A,#N/A,85
South Darfur,2250,SD03,12.43421673,34.35317275,Bendasi,SD06112,#N/A,#N/A,40
Central Darfur,900,SD06,12.43421673,34.35317275,Gharb Jabal Marrah,SD06131,13.063795,24.006328,74410
Khartoum,40610,SD01,12.43421673,34.35317275,Gharb Jabal Marrah,SD06131,13.063795,24.006328,205
North Darfur,330,SD02,12.43421673,34.35317275,Gharb Jabal Marrah,SD06131,13.063795,24.006328,1558
South Darfur,2250,SD03,12.43421673,34.35317275,Gharb Jabal Marrah,SD06131,13.063795,24.006328,7500
Central Darfur,900,SD06,12.43421673,34.35317275,Mukjar,SD06130,11.808494,23.456506,28750
Khartoum,40610,SD01,12.43421673,34.35317275,Mukjar,SD06130,11.808494,23.456506,75
Central Darfur,900,SD06,12.43421673,34.35317275,Shamal Jabal Marrah,SD06132,13.292689,24.471027,54558
Khartoum,40610,SD01,12.43421673,34.35317275,Shamal Jabal Marrah,SD06132,13.292689,24.471027,1050
North Darfur,330,SD02,12.43421673,34.35317275,Shamal Jabal Marrah,SD06132,13.292689,24.471027,106524
South Darfur,2250,SD03,12.43421673,34.35317275,Shamal Jabal Marrah,SD06132,13.292689,24.471027,2680
Central Darfur,900,SD06,12.43421673,34.35317275,Um Dukhun,SD06135,11.374759,23.094016,57625
South Darfur,2250,SD03,12.43421673,34.35317275,Um Dukhun,SD06135,11.374759,23.094016,3905
South Kordofan,645,SD07,12.43421673,34.35317275,Um Dukhun,SD06135,11.374759,23.094016,3425
West Darfur,20855,SD04,12.43421673,34.35317275,Um Dukhun,SD06135,11.374759,23.094016,1750
Central Darfur,900,SD06,12.43421673,34.35317275,Wadi Salih,SD06137,12.414903,23.31342,82055
Khartoum,40610,SD01,12.43421673,34.35317275,Wadi Salih,SD06137,12.414903,23.31342,84
North Darfur,330,SD02,12.43421673,34.35317275,Wadi Salih,SD06137,12.414903,23.31342,115
South Darfur,2250,SD03,12.43421673,34.35317275,Wadi Salih,SD06137,12.414903,23.31342,400
West Darfur,20855,SD04,12.43421673,34.35317275,Wadi Salih,SD06137,12.414903,23.31342,3508
Central Darfur,900,SD06,12.43421673,34.35317275,Wasat Jabal Marrah,SD06139,13.138674,24.276752,131479
Khartoum,40610,SD01,12.43421673,34.35317275,Wasat Jabal Marrah,SD06139,13.138674,24.276752,1590
North Darfur,330,SD02,12.43421673,34.35317275,Wasat Jabal Marrah,SD06139,13.138674,24.276752,27917
South Darfur,2250,SD03,12.43421673,34.35317275,Wasat Jabal Marrah,SD06139,13.138674,24.276752,23207
West Darfur,20855,SD04,12.43421673,34.35317275,Wasat Jabal Marrah,SD06139,13.138674,24.276752,1500
Central Darfur,900,SD06,12.43421673,34.35317275,Zalingi,SD06138,13.046634,23.537915,210858
Khartoum,40610,SD01,12.43421673,34.35317275,Zalingi,SD06138,13.046634,23.537915,15
North Darfur,330,SD02,12.43421673,34.35317275,Zalingi,SD06138,13.046634,23.537915,2465
North Kordofan,3910,SD13,12.43421673,34.35317275,Zalingi,SD06138,13.046634,23.537915,23
South Darfur,2250,SD03,12.43421673,34.35317275,Zalingi,SD06138,13.046634,23.537915,11
West Darfur,20855,SD04,12.43421673,34.35317275,Zalingi,SD06138,13.046634,23.537915,4500
East Darfur,1250,SD05,12.43421673,34.35317275,Abu Jabrah,SD05140,10.9356,26.79963,600
Khartoum,40610,SD01,12.43421673,34.35317275,Abu Jabrah,SD05140,10.9356,26.79963,40610
South Darfur,2250,SD03,12.43421673,34.35317275,Abu Jabrah,SD05140,10.9356,26.79963,2000
West Kordofan,665,SD18,12.43421673,34.35317275,Abu Jabrah,SD05140,10.9356,26.79963,665
Aj Jazirah,65,SD15,12.43421673,34.35317275,Abu Karinka,SD05155,11.59401,26.55873,200
East Darfur,1250,SD05,12.43421673,34.35317275,Abu Karinka,SD05155,11.59401,26.55873,12761
Khartoum,40610,SD01,12.43421673,34.35317275,Abu Karinka,SD05155,11.59401,26.55873,31810
North Darfur,330,SD02,12.43421673,34.35317275,Abu Karinka,SD05155,11.59401,26.55873,450
North Kordofan,3910,SD13,12.43421673,34.35317275,Abu Karinka,SD05155,11.59401,26.55873,190
South Darfur,2250,SD03,12.43421673,34.35317275,Abu Karinka,SD05155,11.59401,26.55873,25
Central Darfur,900,SD06,12.43421673,34.35317275,Ad Du'ayn,SD05142,11.42031,26.20074,1000
East Darfur,1250,SD05,12.43421673,34.35317275,Ad Du'ayn,SD05142,11.42031,26.20074,83450
Khartoum,40610,SD01,12.43421673,34.35317275,Ad Du'ayn,SD05142,11.42031,26.20074,40325
North Darfur,330,SD02,12.43421673,34.35317275,Ad Du'ayn,SD05142,11.42031,26.20074,16815
North Kordofan,3910,SD13,12.43421673,34.35317275,Ad Du'ayn,SD05142,11.42031,26.20074,3910
South Darfur,2250,SD03,12.43421673,34.35317275,Ad Du'ayn,SD05142,11.42031,26.20074,70880
West Kordofan,665,SD18,12.43421673,34.35317275,Ad Du'ayn,SD05142,11.42031,26.20074,65
Central Darfur,900,SD06,12.43421673,34.35317275,Adila,SD05139,11.43547,27.00871,450
East Darfur,1250,SD05,12.43421673,34.35317275,Adila,SD05139,11.43547,27.00871,615
Khartoum,40610,SD01,12.43421673,34.35317275,Adila,SD05139,11.43547,27.00871,44625
North Darfur,330,SD02,12.43421673,34.35317275,Adila,SD05139,11.43547,27.00871,25
South Darfur,2250,SD03,12.43421673,34.35317275,Adila,SD05139,11.43547,27.00871,3570
West Kordofan,665,SD18,12.43421673,34.35317275,Adila,SD05139,11.43547,27.00871,4452
East Darfur,1250,SD05,12.43421673,34.35317275,Al Firdous,SD05152,10.92772,25.9059,15400
Khartoum,40610,SD01,12.43421673,34.35317275,Al Firdous,SD05152,10.92772,25.9059,33750
South Darfur,2250,SD03,12.43421673,34.35317275,Al Firdous,SD05152,10.92772,25.9059,10550
Aj Jazirah,65,SD15,12.43421673,34.35317275,Assalaya,SD05163,11.672855,25.992083,200
East Darfur,1250,SD05,12.43421673,34.35317275,Assalaya,SD05163,11.672855,25.992083,20100
Khartoum,40610,SD01,12.43421673,34.35317275,Assalaya,SD05163,11.672855,25.992083,10
North Kordofan,3910,SD13,12.43421673,34.35317275,Assalaya,SD05163,11.672855,25.992083,390
South Darfur,2250,SD03,12.43421673,34.35317275,Assalaya,SD05163,11.672855,25.992083,4540
East Darfur,1250,SD05,12.43421673,34.35317275,Bahr Al Arab,SD05160,10.231793,26.701278,15500
Khartoum,40610,SD01,12.43421673,34.35317275,Bahr Al Arab,SD05160,10.231793,26.701278,49420
South Darfur,2250,SD03,12.43421673,34.35317275,Bahr Al Arab,SD05160,10.231793,26.701278,2000
West Kordofan,665,SD18,12.43421673,34.35317275,Bahr Al Arab,SD05160,10.231793,26.701278,300
East Darfur,1250,SD05,12.43421673,34.35317275,Shia'ria,SD05148,12.532951,25.693837,5610
Khartoum,40610,SD01,12.43421673,34.35317275,Shia'ria,SD05148,12.532951,25.693837,59555
North Darfur,330,SD02,12.43421673,34.35317275,Shia'ria,SD05148,12.532951,25.693837,23475
South Darfur,2250,SD03,12.43421673,34.35317275,Shia'ria,SD05148,12.532951,25.693837,112420
West Darfur,20855,SD04,12.43421673,34.35317275,Shia'ria,SD05148,12.532951,25.693837,25
East Darfur,1250,SD05,12.43421673,34.35317275,Yassin,SD05165,11.845257,25.577187,6325
Khartoum,40610,SD01,12.43421673,34.35317275,Yassin,SD05165,11.845257,25.577187,64335
North Darfur,330,SD02,12.43421673,34.35317275,Yassin,SD05165,11.845257,25.577187,1230
North Kordofan,3910,SD13,12.43421673,34.35317275,Yassin,SD05165,11.845257,25.577187,120
South Darfur,2250,SD03,12.43421673,34.35317275,Yassin,SD05165,11.845257,25.577187,9600
Aj Jazirah,65,SD15,12.43421673,34.35317275,Al Butanah,SD12073,15.028183,34.598493,4075
Khartoum,40610,SD01,12.43421673,34.35317275,Al Butanah,SD12073,15.028183,34.598493,681
Aj Jazirah,65,SD15,12.43421673,34.35317275,Al Fao,SD12074,14.042375,34.190523,18809
Gedaref,,SD12,12.43421673,34.35317275,Al Fao,SD12074,14.042375,34.190523,1674
Khartoum,40610,SD01,12.43421673,34.35317275,Al Fao,SD12074,14.042375,34.190523,15725
Sennar,30,SD14,12.43421673,34.35317275,Al Fao,SD12074,14.042375,34.190523,6002
Aj Jazirah,65,SD15,12.43421673,34.35317275,Al Fashaga,SD12075,14.250381,35.980078,1736
Blue Nile,,SD08,12.43421673,34.35317275,Al Fashaga,SD12075,14.250381,35.980078,325
Gedaref,,SD12,12.43421673,34.35317275,Al Fashaga,SD12075,14.250381,35.980078,50
Khartoum,40610,SD01,12.43421673,34.35317275,Al Fashaga,SD12075,14.250381,35.980078,8771
North Darfur,330,SD02,12.43421673,34.35317275,Al Fashaga,SD12075,14.250381,35.980078,262
Sennar,30,SD14,12.43421673,34.35317275,Al Fashaga,SD12075,14.250381,35.980078,1636
Aj Jazirah,65,SD15,12.43421673,34.35317275,Al Galabat Al Gharbyah - Kassab,SD12078,13.535521,35.36822,8163
Khartoum,40610,SD01,12.43421673,34.35317275,Al Galabat Al Gharbyah - Kassab,SD12078,13.535521,35.36822,20060
North Darfur,330,SD02,12.43421673,34.35317275,Al Galabat Al Gharbyah - Kassab,SD12078,13.535521,35.36822,635
North Kordofan,3910,SD13,12.43421673,34.35317275,Al Galabat Al Gharbyah - Kassab,SD12078,13.535521,35.36822,350
Sennar,30,SD14,12.43421673,34.35317275,Al Galabat Al Gharbyah - Kassab,SD12078,13.535521,35.36822,7486
South Darfur,2250,SD03,12.43421673,34.35317275,Al Galabat Al Gharbyah - Kassab,SD12078,13.535521,35.36822,240
Aj Jazirah,65,SD15,12.43421673,34.35317275,Al Mafaza,SD12082,13.641604,34.491596,6920
Khartoum,40610,SD01,12.43421673,34.35317275,Al Mafaza,SD12082,13.641604,34.491596,7020
Sennar,30,SD14,12.43421673,34.35317275,Al Mafaza,SD12082,13.641604,34.491596,200
Aj Jazirah,65,SD15,12.43421673,34.35317275,Al Qureisha,SD12076,13.727283,36.072089,14203
Khartoum,40610,SD01,12.43421673,34.35317275,Al Qureisha,SD12076,13.727283,36.072089,4200
North Darfur,330,SD02,12.43421673,34.35317275,Al Qureisha,SD12076,13.727283,36.072089,172
Aj Jazirah,65,SD15,12.43421673,34.35317275,Ar Rahad,SD12084,13.233515,34.808656,13902
Blue Nile,,SD08,12.43421673,34.35317275,Ar Rahad,SD12084,13.233515,34.808656,4153
Khartoum,40610,SD01,12.43421673,34.35317275,Ar Rahad,SD12084,13.233515,34.808656,23740
Aj Jazirah,65,SD15,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,12038
Blue Nile,,SD08,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,550
Central Darfur,900,SD06,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,1540
East Darfur,1250,SD05,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,250
Gedaref,,SD12,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,8930
Khartoum,40610,SD01,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,20710
North Darfur,330,SD02,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,833
North Kordofan,3910,SD13,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,5
South Darfur,2250,SD03,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,590
South Kordofan,645,SD07,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,10
West Darfur,20855,SD04,12.43421673,34.35317275,Basundah,SD12077,12.933774,35.838709,1275
Aj Jazirah,65,SD15,12.43421673,34.35317275,Gala'a Al Nahal,SD12079,13.335568,35.103673,8460
Khartoum,40610,SD01,12.43421673,34.35317275,Gala'a Al Nahal,SD12079,13.335568,35.103673,56917
Sennar,30,SD14,12.43421673,34.35317275,Gala'a Al Nahal,SD12079,13.335568,35.103673,297
Aj Jazirah,65,SD15,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,35503
Central Darfur,900,SD06,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,15
Gedaref,,SD12,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,275
Kassala,,SD11,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,35
Khartoum,40610,SD01,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,56061
Sennar,30,SD14,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,1110
South Kordofan,645,SD07,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,400
White Nile,1232,SD09,12.43421673,34.35317275,Galabat Ash-Shargiah,SD12083,13.378072,35.801919,1000
Aj Jazirah,65,SD15,12.43421673,34.35317275,Madeinat Al Gedaref,SD12080,14.031355,35.377522,94955
Blue Nile,,SD08,12.43421673,34.35317275,Madeinat Al Gedaref,SD12080,14.031355,35.377522,2265
Khartoum,40610,SD01,12.43421673,34.35317275,Madeinat Al Gedaref,SD12080,14.031355,35.377522,195867
Sennar,30,SD14,12.43421673,34.35317275,Madeinat Al Gedaref,SD12080,14.031355,35.377522,22479
Aj Jazirah,65,SD15,12.43421673,34.35317275,Wasat Al Gedaref,SD12081,14.15704,34.981265,2514
Khartoum,40610,SD01,12.43421673,34.35317275,Wasat Al Gedaref,SD12081,14.15704,34.981265,5187
Sennar,30,SD14,12.43421673,34.35317275,Wasat Al Gedaref,SD12081,14.15704,34.981265,564
Aj Jazirah,65,SD15,12.43421673,34.35317275,Halfa Aj Jadeedah,SD11052,15.462172,35.614284,20090
Khartoum,40610,SD01,12.43421673,34.35317275,Halfa Aj Jadeedah,SD11052,15.462172,35.614284,17190
Sennar,30,SD14,12.43421673,34.35317275,Halfa Aj Jadeedah,SD11052,15.462172,35.614284,2850
Aj Jazirah,65,SD15,12.43421673,34.35317275,Madeinat Kassala,SD11053,15.441068,36.379277,49896
Khartoum,40610,SD01,12.43421673,34.35317275,Madeinat Kassala,SD11053,15.441068,36.379277,53699
Sennar,30,SD14,12.43421673,34.35317275,Madeinat Kassala,SD11053,15.441068,36.379277,10200
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Aroma,SD11055,15.814433,35.895545,1000
Kassala,,SD11,12.43421673,34.35317275,Reifi Aroma,SD11055,15.814433,35.895545,3325
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Aroma,SD11055,15.814433,35.895545,1045
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Gharb Kassala,SD11054,15.312026,36.092712,320
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Gharb Kassala,SD11054,15.312026,36.092712,300
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Hamashkureib,SD11058,16.833135,36.570315,1255
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Hamashkureib,SD11058,16.833135,36.570315,270
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Kassla,SD11056,15.251261,36.372341,925
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Kassla,SD11056,15.251261,36.372341,2185
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Khashm Elgirba,SD11060,15.744422,34.99398,4980
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Khashm Elgirba,SD11060,15.744422,34.99398,7919
Sennar,30,SD14,12.43421673,34.35317275,Reifi Khashm Elgirba,SD11060,15.744422,34.99398,570
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Nahr Atbara,SD11062,15.68227,35.415331,6415
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Nahr Atbara,SD11062,15.68227,35.415331,2157
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Shamal Ad Delta,SD11057,16.528271,35.985057,970
Kassala,,SD11,12.43421673,34.35317275,Reifi Shamal Ad Delta,SD11057,16.528271,35.985057,150
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Shamal Ad Delta,SD11057,16.528271,35.985057,3325
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Telkok,SD11059,16.182537,36.613579,970
Kassala,,SD11,12.43421673,34.35317275,Reifi Telkok,SD11059,16.182537,36.613579,500
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Telkok,SD11059,16.182537,36.613579,1290
Aj Jazirah,65,SD15,12.43421673,34.35317275,Reifi Wad Elhilaiw,SD11061,#N/A,#N/A,1735
Khartoum,40610,SD01,12.43421673,34.35317275,Reifi Wad Elhilaiw,SD11061,#N/A,#N/A,525
Aj Jazirah,65,SD15,12.43421673,34.35317275,Bahri,SD01003,15.998119,32.801408,120
Khartoum,40610,SD01,12.43421673,34.35317275,Bahri,SD01003,15.998119,32.801408,24765
Sennar,30,SD14,12.43421673,34.35317275,Bahri,SD01003,15.998119,32.801408,115
Aj Jazirah,65,SD15,12.43421673,34.35317275,Jebel Awlia,SD01001,15.361011,32.583531,1491
Central Darfur,900,SD06,12.43421673,34.35317275,Jebel Awlia,SD01001,15.361011,32.583531,31
Khartoum,40610,SD01,12.43421673,34.35317275,Jebel Awlia,SD01001,15.361011,32.583531,12813
North Darfur,330,SD02,12.43421673,34.35317275,Jebel Awlia,SD01001,15.361011,32.583531,74
North Kordofan,3910,SD13,12.43421673,34.35317275,Jebel Awlia,SD01001,15.361011,32.583531,92
Sennar,30,SD14,12.43421673,34.35317275,Jebel Awlia,SD01001,15.361011,32.583531,100
White Nile,1232,SD09,12.43421673,34.35317275,Jebel Awlia,SD01001,15.361011,32.583531,998
Aj Jazirah,65,SD15,12.43421673,34.35317275,Karrari,SD01005,16.087487,32.352515,390
Khartoum,40610,SD01,12.43421673,34.35317275,Karrari,SD01005,16.087487,32.352515,20787
North Darfur,330,SD02,12.43421673,34.35317275,Karrari,SD01005,16.087487,32.352515,5
Sennar,30,SD14,12.43421673,34.35317275,Karrari,SD01005,16.087487,32.352515,68
South Darfur,2250,SD03,12.43421673,34.35317275,Karrari,SD01005,16.087487,32.352515,7
Aj Jazirah,65,SD15,12.43421673,34.35317275,Khartoum,SD01007,15.552506,32.561114,225
Khartoum,40610,SD01,12.43421673,34.35317275,Khartoum,SD01007,15.552506,32.561114,6521
Aj Jazirah,65,SD15,12.43421673,34.35317275,Sharg An Neel,SD01004,15.725083,33.380571,5265
Khartoum,40610,SD01,12.43421673,34.35317275,Sharg An Neel,SD01004,15.725083,33.380571,17483
Sennar,30,SD14,12.43421673,34.35317275,Sharg An Neel,SD01004,15.725083,33.380571,50
Aj Jazirah,65,SD15,12.43421673,34.35317275,Um Bada,SD01002,16.127237,32.071757,30
Khartoum,40610,SD01,12.43421673,34.35317275,Um Bada,SD01002,16.127237,32.071757,6190
Aj Jazirah,65,SD15,12.43421673,34.35317275,Um Durman,SD01006,15.447412,32.350618,433
Khartoum,40610,SD01,12.43421673,34.35317275,Um Durman,SD01006,15.447412,32.350618,8811
Sennar,30,SD14,12.43421673,34.35317275,Um Durman,SD01006,15.447412,32.350618,55
Khartoum,40610,SD01,12.43421673,34.35317275,Al Fasher,SD02114,13.779,25.37041,400
North Darfur,330,SD02,12.43421673,34.35317275,Al Fasher,SD02114,13.779,25.37041,287788
South Darfur,2250,SD03,12.43421673,34.35317275,Al Fasher,SD02114,13.779,25.37041,265
Khartoum,40610,SD01,12.43421673,34.35317275,Al Koma,SD02116,14.09588,27.28825,25
North Darfur,330,SD02,12.43421673,34.35317275,Al Koma,SD02116,14.09588,27.28825,49240
South Darfur,2250,SD03,12.43421673,34.35317275,Al Koma,SD02116,14.09588,27.28825,165
Central Darfur,900,SD06,12.43421673,34.35317275,Al lait,SD02169,11.941731,26.77957,25
East Darfur,1250,SD05,12.43421673,34.35317275,Al lait,SD02169,11.941731,26.77957,5763
Khartoum,40610,SD01,12.43421673,34.35317275,Al lait,SD02169,11.941731,26.77957,4335
North Darfur,330,SD02,12.43421673,34.35317275,Al lait,SD02169,11.941731,26.77957,4922
North Kordofan,3910,SD13,12.43421673,34.35317275,Al lait,SD02169,11.941731,26.77957,105
